transaction_id,transaction_date,year,month,week_of_year,day_of_week,market,state,product,category,vendor,quantity,unit_price,avg_price,total_amount,price_diff,price_diff_pct,price_category,week_start_date
TXN0708,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Garri White,Grains,Alhaji Musa,1.0,,3677.0,,,,,2024-01-15
TXN0708,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Garri White,Grains,Alhaji Musa,1.0,,3830.0,,,,,2024-01-15
TXN0708,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Garri White,Grains,Alhaji Musa,1.0,,1004.0,,,,,2024-01-15
TXN0708,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Garri White,Grains,Alhaji Musa,1.0,,3180.0,,,,,2024-01-15
TXN0708,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Garri White,Grains,Alhaji Musa,1.0,,2455.0,,,,,2024-01-15
TXN0708,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Garri White,Grains,Alhaji Musa,1.0,,4055.0,,,,,2024-01-15
TXN0709,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,2509.0,4302.5,2509.0,-1793.5,-41.685066821615344,Low,2024-01-08
TXN0709,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,2509.0,3527.0,2509.0,-1018.0,-28.863056421888288,Low,2024-01-08
TXN0709,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,2509.0,5822.0,2509.0,-3313.0,-56.90484369632429,Low,2024-01-08
TXN0709,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,2509.0,2602.0,2509.0,-93.0,-3.574173712528824,Low,2024-01-08
TXN0709,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,2509.0,2333.0,2509.0,176.0,7.543934847835406,Low,2024-01-08
TXN0710,2024-01-24,2024,1,4,Wednesday,Balogun,Lagos,Palm Oil 25L,Oil,Mama Ngozi,10.0,37072.0,37072.0,370720.0,0.0,0.0,High,2024-01-22
TXN0711,2024-01-30,2024,1,5,Tuesday,Balogun,Lagos,Palm Oil 25L,Oil,Mrs Okeke,10.0,34992.0,34992.0,349920.0,0.0,0.0,High,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,79192.5,78992.0,-200.5,-0.25318054108659277,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,75694.0,78992.0,3298.0,4.357016408169736,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,82473.0,78992.0,-3481.0,-4.22077528403235,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,82450.0,78992.0,-3458.0,-4.194057004244997,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,82429.0,78992.0,-3437.0,-4.169649031287532,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,79223.0,78992.0,-231.0,-0.2915819900786388,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,78144.0,78992.0,848.0,1.0851760851760852,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,79378.0,78992.0,-386.0,-0.48628083348030937,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,78362.0,78992.0,630.0,0.8039611035961307,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,78437.0,78992.0,555.0,0.7075742315488863,Premium,2024-01-29
TXN0712,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,1.0,78992.0,78694.0,78992.0,298.0,0.37868198337865655,Premium,2024-01-29
TXN0713,2024-01-22,2024,1,4,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,,2522.0,3098.0,,-576.0,-18.592640413169786,Low,2024-01-22
TXN0713,2024-01-22,2024,1,4,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,,2522.0,1936.0,,586.0,30.268595041322317,Low,2024-01-22
TXN0713,2024-01-22,2024,1,4,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,,2522.0,5407.0,,-2885.0,-53.35675975587202,Low,2024-01-22
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,3040.0,20950.0,-945.0,-31.085526315789476,Low,2024-01-15
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,4232.0,20950.0,-2137.0,-50.496219281663514,Low,2024-01-15
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,2530.0,20950.0,-435.0,-17.193675889328063,Low,2024-01-15
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,4658.0,20950.0,-2563.0,-55.02361528553027,Low,2024-01-15
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,3530.0,20950.0,-1435.0,-40.65155807365439,Low,2024-01-15
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,4002.0,20950.0,-1907.0,-47.6511744127936,Low,2024-01-15
TXN0714,2024-01-15,2024,1,3,Monday,Balogun,Lagos,Garri White,Grains,Alhaji Musa,10.0,2095.0,2444.0,20950.0,-349.0,-14.27986906710311,Low,2024-01-15
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,76516.0,,1437.0,1.8780385801662396,Premium,2024-01-01
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,78659.0,,-706.0,-0.8975450997342961,Premium,2024-01-01
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,82366.0,,-4413.0,-5.357793264210961,Premium,2024-01-01
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,78651.0,,-698.0,-0.887464876479638,Premium,2024-01-01
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,77622.0,,331.0,0.4264254979258458,Premium,2024-01-01
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,82362.0,,-4409.0,-5.353196862630825,Premium,2024-01-01
TXN0715,2024-01-03,2024,1,1,Wednesday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77953.0,77281.0,,672.0,0.8695539653989984,Premium,2024-01-01
TXN0716,2024-01-11,2024,1,2,Thursday,Bodija,Oyo,Palm Oil 25L,Oil,Mr Ade,1.0,33803.0,33803.0,33803.0,0.0,0.0,High,2024-01-08
TXN0717,2024-01-28,2024,1,4,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,6054.0,6699.0,,-645.0,-9.628302731751008,Low,2024-01-22
TXN0717,2024-01-28,2024,1,4,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,6054.0,5447.0,,607.0,11.143748852579401,Low,2024-01-22
TXN0718,2024-01-16,2024,1,3,Tuesday,Balogun,Lagos,Rice 50Kg,Grains,Alhaji Musa,2.0,80005.0,82211.0,160010.0,-2206.0,-2.6833392125141406,Premium,2024-01-15
TXN0718,2024-01-16,2024,1,3,Tuesday,Balogun,Lagos,Rice 50Kg,Grains,Alhaji Musa,2.0,80005.0,77534.0,160010.0,2471.0,3.1869889338870685,Premium,2024-01-15
TXN0718,2024-01-16,2024,1,3,Tuesday,Balogun,Lagos,Rice 50Kg,Grains,Alhaji Musa,2.0,80005.0,79813.0,160010.0,192.0,0.24056231440993323,Premium,2024-01-15
TXN0718,2024-01-16,2024,1,3,Tuesday,Balogun,Lagos,Rice 50Kg,Grains,Alhaji Musa,2.0,80005.0,76361.0,160010.0,3644.0,4.772069511923626,Premium,2024-01-15
TXN0718,2024-01-16,2024,1,3,Tuesday,Balogun,Lagos,Rice 50Kg,Grains,Alhaji Musa,2.0,80005.0,81737.0,160010.0,-1732.0,-2.1189913992439164,Premium,2024-01-15
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,4037.0,3611.0,-426.0,-10.552390388902651,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,4816.0,3611.0,-1205.0,-25.02076411960133,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,2642.0,3611.0,969.0,36.67676003028009,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,5651.0,3611.0,-2040.0,-36.09980534418687,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,5986.0,3611.0,-2375.0,-39.675910457734716,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,2970.0,3611.0,641.0,21.582491582491585,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,2236.0,3611.0,1375.0,61.49373881932021,Low,2024-01-29
TXN0719,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Beans Brown,Grains,Mr Ade,1.0,3611.0,3187.0,3611.0,424.0,13.304047693755884,Low,2024-01-29
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,77624.0,78935.0,1311.0,1.6889106461918995,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,82343.0,78935.0,-3408.0,-4.1387853247999224,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,78925.0,78935.0,10.0,0.012670256572695597,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,79879.0,78935.0,-944.0,-1.181787453523454,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,80478.0,78935.0,-1543.0,-1.9172941673500834,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,79981.0,78935.0,-1046.0,-1.307810605018692,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,76253.0,78935.0,2682.0,3.5172386660196975,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,80168.0,78935.0,-1233.0,-1.5380201576688952,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,75776.0,78935.0,3159.0,4.168866131756756,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,81084.0,78935.0,-2149.0,-2.6503379211681715,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,76909.0,78935.0,2026.0,2.634282073619472,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,79165.0,78935.0,-230.0,-0.2905324322617318,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,78478.0,78935.0,457.0,0.5823288055251152,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,77596.0,78935.0,1339.0,1.7256044125985877,Premium,2024-01-22
TXN0720,2024-01-26,2024,1,4,Friday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,1.0,78935.0,78485.0,78935.0,450.0,0.5733579664904123,Premium,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,5870.0,40560.0,-1814.0,-30.90289608177172,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,5370.0,40560.0,-1314.0,-24.46927374301676,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,2825.0,40560.0,1231.0,43.575221238938056,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,3282.5,40560.0,773.5,23.564356435643564,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,2401.0,40560.0,1655.0,68.92961266139108,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,5429.0,40560.0,-1373.0,-25.290108675630872,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,4074.0,40560.0,-18.0,-0.4418262150220913,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,2408.0,40560.0,1648.0,68.43853820598007,Low,2024-01-22
TXN0721,2024-01-22,2024,1,4,Monday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,10.0,4056.0,2856.0,40560.0,1200.0,42.016806722689076,Low,2024-01-22
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,76516.0,,904.0,1.1814522452820326,Premium,2024-01-01
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,78659.0,,-1239.0,-1.5751535107235026,Premium,2024-01-01
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,82366.0,,-4946.0,-6.004904936502926,Premium,2024-01-01
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,78651.0,,-1231.0,-1.5651422105249775,Premium,2024-01-01
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,77622.0,,-202.0,-0.260235500244776,Premium,2024-01-01
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,82362.0,,-4942.0,-6.000339962604113,Premium,2024-01-01
TXN0722,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mama Ngozi,,77420.0,77281.0,,139.0,0.17986309700961425,Premium,2024-01-01
TXN0723,2024-01-02,2024,1,1,Tuesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,10.0,4195.0,4198.0,41950.0,-3.0,-0.07146260123868509,Low,2024-01-01
TXN0723,2024-01-02,2024,1,1,Tuesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,10.0,4195.0,3163.0,41950.0,1032.0,32.62725260828327,Low,2024-01-01
TXN0723,2024-01-02,2024,1,1,Tuesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,10.0,4195.0,3378.0,41950.0,817.0,24.18590882178804,Low,2024-01-01
TXN0723,2024-01-02,2024,1,1,Tuesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,10.0,4195.0,3401.0,41950.0,794.0,23.346074683916495,Low,2024-01-01
TXN0723,2024-01-02,2024,1,1,Tuesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,10.0,4195.0,2924.0,41950.0,1271.0,43.467852257181946,Low,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,76516.0,,,,,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,78659.0,,,,,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,82366.0,,,,,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,78651.0,,,,,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,77622.0,,,,,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,82362.0,,,,,2024-01-01
TXN0724,2024-01-06,2024,1,1,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,10.0,,77281.0,,,,,2024-01-01
TXN0725,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Palm Oil 25L,Oil,Mama Ngozi,2.0,35188.0,35188.0,70376.0,0.0,0.0,High,2024-01-08
TXN0726,2024-01-20,2024,1,3,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77474.0,81435.0,,-3961.0,-4.864001964757168,Premium,2024-01-15
TXN0726,2024-01-20,2024,1,3,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77474.0,80303.0,,-2829.0,-3.5229069897762226,Premium,2024-01-15
TXN0726,2024-01-20,2024,1,3,Saturday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,77474.0,79774.0,,-2300.0,-2.8831448842981424,Premium,2024-01-15
TXN0727,2024-01-04,2024,1,1,Thursday,Ogbete,Enugu,Palm Oil 25L,Oil,Mrs Okeke,1.0,38568.0,38568.0,38568.0,0.0,0.0,High,2024-01-01
TXN0728,2024-01-04,2024,1,1,Thursday,Wuse,Abuja,Palm Oil 25L,Oil,Mr Ade,2.0,,,,,,,2024-01-01
TXN0729,2024-01-12,2024,1,2,Friday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,2.0,,4302.5,,,,,2024-01-08
TXN0729,2024-01-12,2024,1,2,Friday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,2.0,,3527.0,,,,,2024-01-08
TXN0729,2024-01-12,2024,1,2,Friday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,2.0,,5822.0,,,,,2024-01-08
TXN0729,2024-01-12,2024,1,2,Friday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,2.0,,2602.0,,,,,2024-01-08
TXN0729,2024-01-12,2024,1,2,Friday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,2.0,,2333.0,,,,,2024-01-08
TXN0730,2024-01-30,2024,1,5,Tuesday,Ogbete,Enugu,Palm Oil 25L,Oil,Alhaji Musa,1.0,34355.0,34355.0,34355.0,0.0,0.0,High,2024-01-29
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,79788.0,79927.0,139.0,0.17421166090138868,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,79566.0,79927.0,361.0,0.4537113842596084,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,77509.0,79927.0,2418.0,3.11963771949064,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,79235.0,79927.0,692.0,0.873351422982268,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,77776.0,79927.0,2151.0,2.765634643077556,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,79716.0,79927.0,211.0,0.2646896482512921,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,79613.0,79927.0,314.0,0.39440794845062993,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,77834.0,79927.0,2093.0,2.689056196520801,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,76677.0,79927.0,3250.0,4.238559150723163,Premium,2024-01-15
TXN0731,2024-01-19,2024,1,3,Friday,Bodija,Oyo,Rice 50Kg,Grains,Mama Ngozi,1.0,79927.0,78076.0,79927.0,1851.0,2.3707669450279214,Premium,2024-01-15
TXN0732,2024-01-08,2024,1,2,Monday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,4971.0,4303.0,4971.0,668.0,15.524052986288636,Low,2024-01-08
TXN0732,2024-01-08,2024,1,2,Monday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,4971.0,6077.0,4971.0,-1106.0,-18.199769623169328,Low,2024-01-08
TXN0732,2024-01-08,2024,1,2,Monday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,4971.0,4559.0,4971.0,412.0,9.037069532792279,Low,2024-01-08
TXN0732,2024-01-08,2024,1,2,Monday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,4971.0,3113.0,4971.0,1858.0,59.68519113395438,Low,2024-01-08
TXN0732,2024-01-08,2024,1,2,Monday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,4971.0,5556.0,4971.0,-585.0,-10.529157667386608,Low,2024-01-08
TXN0732,2024-01-08,2024,1,2,Monday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,4971.0,4198.0,4971.0,773.0,18.413530252501193,Low,2024-01-08
TXN0733,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Rice 50Kg,Grains,Mr Ade,10.0,82793.0,78517.0,827930.0,4276.0,5.445954379306392,Premium,2024-01-29
TXN0733,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Rice 50Kg,Grains,Mr Ade,10.0,82793.0,78276.0,827930.0,4517.0,5.770606571618376,Premium,2024-01-29
TXN0733,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Rice 50Kg,Grains,Mr Ade,10.0,82793.0,76196.0,827930.0,6597.0,8.65793479972702,Premium,2024-01-29
TXN0733,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Rice 50Kg,Grains,Mr Ade,10.0,82793.0,79982.0,827930.0,2811.0,3.5145407716736266,Premium,2024-01-29
TXN0733,2024-01-29,2024,1,5,Monday,Wuse,Abuja,Rice 50Kg,Grains,Mr Ade,10.0,82793.0,78659.0,827930.0,4134.0,5.255596943769944,Premium,2024-01-29
TXN0734,2024-01-07,2024,1,1,Sunday,Wuse,Abuja,Palm Oil 25L,Oil,Mama Ngozi,5.0,35117.0,35117.0,175585.0,0.0,0.0,High,2024-01-01
TXN0735,2024-01-05,2024,1,1,Friday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,,4198.0,,,,,2024-01-01
TXN0735,2024-01-05,2024,1,1,Friday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,,3163.0,,,,,2024-01-01
TXN0735,2024-01-05,2024,1,1,Friday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,,3378.0,,,,,2024-01-01
TXN0735,2024-01-05,2024,1,1,Friday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,,3401.0,,,,,2024-01-01
TXN0735,2024-01-05,2024,1,1,Friday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,1.0,,2924.0,,,,,2024-01-01
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,5296.0,20005.0,-1295.0,-24.452416918429005,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,4291.0,20005.0,-290.0,-6.758331391284083,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,3142.0,20005.0,859.0,27.33927434754933,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,4170.0,20005.0,-169.0,-4.052757793764989,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,3448.0,20005.0,553.0,16.03828306264501,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,6666.0,20005.0,-2665.0,-39.97899789978998,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,5985.0,20005.0,-1984.0,-33.149540517961576,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,5331.0,20005.0,-1330.0,-24.948414931532543,Low,2024-01-15
TXN0736,2024-01-20,2024,1,3,Saturday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,5.0,4001.0,5527.0,20005.0,-1526.0,-27.609914962909354,Low,2024-01-15
